Year,DOY,HHMM,u_1[cm3 s-1],u_2[cm3 s-1],u_3[cm3 s-1],u_4[cm3 s-1],u_5[cm3 s-1],u_6[cm3 s-1],u_7[cm3 s-1],u_8[cm3 s-1],u_9[cm3 s-1],u_10[cm3 s-1],u_11[cm3 s-1],u_12[cm3 s-1],u_mean[cm3 s-1],u_mean[mm s-1],u_mean[W m-2],u_mean[kgm-2s-1],u_mean[?],u_mean[mm d-1]
2022,225,2050,0.019245048,0.016757704,0,0.08336501,0.034953366,0.029868332,0.017855828,0,0.056556646,0.04199213,NaN,0.385916897,0.062410087,0.05420004,135.2291009,5.51E-05,4.75883409,0.099142377
2022,225,2120,0.016651431,0.014326029,0,0.123062421,0.028396561,0.026711918,0.013894481,0,0.045200576,0.036026649,NaN,0.327580414,0.057440953,0.049884595,124.4620655,5.07E-05,4.377157815,0.091190788
2022,225,2150,0.015565755,0.013895223,0,0.038986088,0.025487441,0.026114207,0.018176968,0.049710662,0.038711353,0.031796391,NaN,0.287282645,0.049611521,0.043085126,107.4973884,4.37E-05,3.778917507,0.078727448
2022,225,2220,0.009680771,0.00694021,0,0.074804705,0.017959501,0.017480203,0.006482301,0.08398289,0.028722351,0.022020221,NaN,0.235540818,0.045783088,0.039760323,99.20200572,4.03E-05,3.485311075,0.072610647
2022,225,2250,0.012105646,0.006697771,0,0.110773936,0.003714742,0.018531948,0.014760115,0.084448662,0.028296209,0.019053349,NaN,0.269751263,0.051648513,0.044854151,111.9111063,4.55E-05,3.928216864,0.081837851
2022,225,2320,0.018266683,0.009638753,0,0.034108761,0.001211673,0.018744346,0.011348491,0.058358909,0.024707792,0.01996114,NaN,0.238173271,0.039501802,0.03430534,85.59182257,3.47E-05,2.997566358,0.062449299
2022,225,2350,0.025401109,0.012425247,0,0.001466167,1.95E-05,0.021625484,0.025286093,0.046537252,0.023321727,0.023277756,NaN,0.138002491,0.028851164,0.025055794,62.51420545,2.53E-05,2.186158016,0.045544959
2022,226,20,0.045749687,0.023096555,0.0020683,0.011649058,0.003594786,0.037132822,0.040069857,0,0.025413264,0.038286683,NaN,0.213335165,0.040036016,0.034769278,86.74934891,3.51E-05,3.030186944,0.063128895
2022,226,50,0.05498108,0.026900666,0.011539049,0.008483271,0.009960429,0.045855466,0.048268744,0,0.024966117,0.042631917,NaN,0.236871397,0.046405285,0.04030067,100.5501711,4.06E-05,3.509217402,0.073108696
2022,226,120,0.019108588,0.009263097,0.003902572,0.028120645,0.002388512,0.014705396,0.01718393,0.006481384,0.007999587,0.014566206,0,0.06663538,0.015862941,0.013776171,34.37154754,1.39E-05,1.198589654,0.024970618
2022,226,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,226,450,0.048214641,0.027592926,0.037251092,0.034502897,0.014274964,0.041952944,0.037076113,0.022370673,0.011542471,0.029441465,NaN,0.109051269,0.037570132,0.032627781,81.40631446,3.27E-05,2.826097035,0.058877022
2022,226,520,0.063829363,0.038307519,0.046944059,0.078187196,0.014081672,0.053421775,0.034868151,0.018779199,0.014184091,0.038061661,NaN,0.096648741,0.045210312,0.039262895,97.96092361,3.94E-05,3.400297545,0.070839532
2022,226,550,0.050483875,0.028429892,0.056395396,0.65639271,0.021631407,0.040142682,0.023284673,0.049190833,0.009996628,0.02860494,NaN,0.074980363,0.094503036,0.082071162,204.767549,8.22E-05,7.104828698,0.148017265
2022,226,620,0.031793692,0.022938523,0.149848514,1.151362781,0.0335091,0.026373931,0.02753852,1.560289393,0.00580339,0.018577045,NaN,0.060335561,0.28076095,0.243826847,608.3479832,0.000244757,21.14704379,0.440563412
2022,226,650,0.008656551,0.0017616,0.117925389,0.982525661,0.12027901,0.006074907,0.013373019,1.973449984,0.000987314,0.004342311,NaN,0.049261083,0.298057894,0.258848378,645.8267026,0.000260743,22.52817084,0.469336892
2022,226,720,0.002490886,0.010425576,0.061175495,0.941420095,0.166181499,0.002609395,0.003500098,1.914074318,0.015474899,0.001223621,NaN,0.110489802,0.293551426,0.254934736,636.0621658,0.000257781,22.27230552,0.464006365
2022,226,750,0.051698411,0.072338374,0.171842882,1.123310184,0.297283352,0.022488648,0.018586952,1.758073734,0.082942825,0.022926545,NaN,0.263480924,0.353179348,0.306718605,765.2629199,0.00031092,26.86347612,0.559655752
2022,226,820,0.176405212,0.169877253,0.333249852,1.238279899,0.425520412,0.176513018,0.049685534,2.05300487,0.201147262,0.054369291,NaN,0.455632947,0.484880504,0.421094474,1050.630713,0.000428003,36.97942519,0.770404691
2022,226,850,0.189344344,0.206229609,0.544875175,1.291485776,0.413357223,0.263371884,0.100743031,2.515335346,0.346532315,0.125001325,NaN,0.655005387,0.604661947,0.525118668,1310.171076,0.000534621,46.19126687,0.96231806
2022,226,920,0.226980845,0.252527507,0.544346634,1.272422327,0.384877985,0.275740478,0.313816644,2.908046338,0.433475218,0.153717845,NaN,0.784824231,0.686434187,0.596133769,1487.353755,0.000607613,52.49774207,1.09370296
2022,226,950,0.228177419,0.239503246,0.457672657,1.200732758,0.305690275,0.314453113,0.275484751,4.008886835,0.427946132,0.141002323,NaN,0.757880537,0.759766368,0.659819102,1646.24866,0.000673059,58.1522758,1.211505746
2022,226,1020,0.191726709,0.225308048,0.39363757,1.075112537,0.27637209,0.235540814,0.222521953,3.512394412,0.39082697,0.110093782,NaN,0.697166738,0.66642742,0.578758893,1444.003438,0.000591096,51.07065891,1.063972061
2022,226,1050,0.194139823,0.223271856,0.341643,1.014141691,0.25893837,0.203485696,0.176232749,3.230104941,0.370904038,0.104012377,NaN,0.655755637,0.615693652,0.534699152,1334.074385,0.000546454,47.21359501,0.983616563
2022,226,1120,0.187735456,0.24163095,0.364216429,0.977116702,0.273156135,0.188655582,0.175711293,3.333771251,0.387937957,0.110630106,NaN,0.692013816,0.630234152,0.54732685,1365.58049,0.000559654,48.35411725,1.007377443
2022,226,1150,0.190548039,0.245950678,0.358163909,0.960056388,0.245942268,0.194396285,0.160450345,3.197943671,0.375764839,0.126382306,NaN,0.66247049,0.610733565,0.530391565,1323.326954,0.000542782,46.89636702,0.977007646
2022,226,1220,0.136831495,0.204126171,0.303510259,0.870937036,0.202058611,0.129456551,0.104214578,2.884345435,0.31869642,0.081910066,NaN,0.583383839,0.529042769,0.459447193,1146.320746,0.000470604,40.66020705,0.847087647
2022,226,1250,0.134170721,0.182171997,0.332807289,0.878958492,0.197933412,0.119852776,0.089274443,2.639646623,0.313112726,0.074823565,NaN,0.583792804,0.50423135,0.437899716,1092.559791,0.000448535,38.75342167,0.807362951
2022,226,1320,0.088085285,0.167243777,0.237400314,0.703458873,0.151861855,0.075744281,0.047658546,2.43848316,0.283807414,0.040129446,NaN,0.484347147,0.4289291,0.372503477,929.3961744,0.00038168,32.97718955,0.687024782
2022,226,1350,0.094468105,0.175701799,0.230047618,0.750445772,0.213443817,0.106899833,0.090643165,2.636333066,0.292373001,0.06879717,NaN,0.529920012,0.471733942,0.409677342,1022.144968,0.00041998,36.28626749,0.755963906
2022,226,1420,0.106863052,0.175473388,0.177895134,0.664299421,0.327878603,0.112013602,0.085120491,2.384140712,0.294909546,0.058365365,NaN,0.601192155,0.453468315,0.393814558,982.5673229,0.000403847,34.89235558,0.726924075
2022,226,1450,0.104981402,0.210943223,0.150288922,0.674132604,0.162940344,0.136846832,0.024038743,2.285950194,0.282377388,0.06742335,NaN,0.592637286,0.42659639,0.370477635,924.3416986,0.000379875,32.82116448,0.68377426
2022,226,1520,0.107803615,0.198637211,0.147768642,0.731837249,0.096914365,0.131323137,0.060154493,2.329686556,0.291022081,0.086494345,NaN,0.900385473,0.46200247,0.401226045,1001.058982,0.000411374,35.5426733,0.74047236
2022,226,1550,0.058438633,0.172470263,0.097527132,0.638448877,0.088088616,0.101141574,0.053878415,1.72483529,0.299544995,0.061769001,NaN,1.171741928,0.406171339,0.352739499,880.08505,0.0003616,31.24221088,0.650879393
2022,226,1620,0.023741749,0.14036428,0.083950733,0.752637816,0.261092714,0.106859511,0.113652634,1.536790558,0.387538479,0.065499825,NaN,1.056499025,0.411693393,0.357535127,892.0501425,0.000366403,31.65719884,0.659524976
2022,226,1650,0.011699228,0.088441289,0.04761011,0.746686195,0.145462978,0.093010345,0.025189563,1.598127602,0.407793747,0.03307872,NaN,1.145736938,0.394803338,0.342866959,855.4530618,0.000351374,30.35873211,0.632473586
2022,226,1720,NaN,0.041163761,0.025147959,0.63839408,0.078153487,0.020883361,NaN,1.461556045,0.311805616,0.017227065,NaN,0.847858743,0.382465568,0.332152223,828.7197961,0.00034024,29.39675001,0.612432292
2022,226,1750,0.003989862,0.056885855,0.04278768,0.691384931,0.075685459,0.035239189,NaN,1.432316838,0.263501255,0.043143648,NaN,0.602425991,0.324736071,0.282017041,703.6325165,0.000288708,24.94438314,0.519674649
2022,226,1820,0.019509834,0.049359704,0.023823812,0.688150708,0.042788842,0.03186673,NaN,1.413828552,0.20119723,0.052695609,NaN,0.636179676,0.31594007,0.274378154,684.573493,0.000280701,24.25260847,0.505262677
2022,226,1850,0.057070708,0.101242424,0.055127302,0.645305041,0.079937671,0.08392354,0.146072207,1.52798312,0.199616096,0.122991388,NaN,0.720454719,0.339974929,0.295251227,736.6518111,0.000301729,26.06939867,0.543112472
2022,226,1920,0.024481818,0.051413319,0.01637847,0.097060089,0.046799968,0.038372249,0.027116092,0.267257409,0.119339466,0.069835921,NaN,0.519444589,0.116136308,0.100858577,251.642149,0.000102926,8.892827421,0.185267238
2022,226,1950,0.036108314,0.055281919,0.016880983,0.176144378,0.054388213,0.05027623,0.017945326,0.281622244,0.102517161,0.074436962,NaN,0.511841603,0.125222121,0.108749151,271.3291318,0.00011085,9.577470217,0.19953063
2022,226,2020,0.02166183,0.036043379,0.006434544,0.113248109,0.041062656,0.032790549,0.004053401,0.257359054,0.07040819,0.04986218,NaN,0.382069396,0.092272117,0.08013372,199.9336317,8.16E-05,7.049613815,0.146866954
2022,226,2050,0.012291963,0.024515709,0.003197196,0.108594273,0.036615556,0.022654743,0,0.246952907,0.050004389,0.036162255,NaN,0.284553814,0.075049346,0.065176604,162.6156281,6.63E-05,5.730464117,0.119384669
2022,226,2120,0.00447188,0.016678918,0.000387203,0.086565833,0.032440419,0.015579804,0.00748395,0.243204914,0.035879581,0.02511904,NaN,0.233219585,0.063730102,0.055346407,138.0892864,5.63E-05,4.864385726,0.101341369
2022,226,2150,0.003353,0.016641872,3.66E-05,0.053065232,0.029911986,0.015254915,0.038165293,0.210695194,0.029264351,0.021355123,NaN,0.207598206,0.056849253,0.049370733,123.1799798,5.02E-05,4.337368646,0.090361847
2022,226,2220,0.002255074,0.015369204,0,0.026227026,0.017332696,0.013496519,0.012753496,0.19126057,0.023550856,0.015955483,NaN,0.195738882,0.046721801,0.040575548,101.2359914,4.12E-05,3.562425435,0.074217197
2022,226,2250,0.021103883,0.029969364,0,0.008850696,0.003951445,0.029829728,0.038574626,0.137306157,0.028993384,0.027240427,NaN,0.220598107,0.049674347,0.043139687,107.6335179,4.37E-05,3.779948664,0.07874893
2022,226,2320,0.013890673,0.015938772,0,0,0.0023483,0.014163839,0.027812088,0.057046256,0.015417395,0.01583284,NaN,0.16453346,0.029725784,0.025815357,64.40931562,2.61E-05,2.255770693,0.046995223
2022,226,2350,0.014031463,0.015495832,0.00013733,0.008326481,0.009326787,0.014757067,0.018730987,0.041672742,0.011611576,0.01500577,NaN,0.108461566,0.023414327,0.020334172,50.73376016,2.05E-05,1.773911066,0.036956481
2022,227,20,0.001445376,0.003857266,0.001337528,0.017587264,0.004426454,0.002457932,0.008875085,0.048559115,0.001075249,0.001199033,NaN,0.043254353,0.012188605,0.010585194,26.41005874,1.07E-05,0.92252199,0.019219208
2022,227,50,0.008756243,0.008693071,0.007664005,0.034352297,0.009107381,0.010118035,0.014358993,0.061260565,0.00207162,0.005454276,NaN,0.055072332,0.019718984,0.017124951,42.72675334,1.73E-05,1.490975611,0.031061992
2022,227,120,0.014764323,0.014548917,0.017884551,0.056519381,0.013171583,0.016350352,0.01873178,0.049932768,0.002812095,0.009982395,NaN,0.054905296,0.024509404,0.021285192,53.10655299,2.14E-05,1.852168449,0.038586843
2022,227,150,0.030210534,0.030699483,0.020016885,0.109057544,0.012408224,0.03225584,0.007889763,0.076525802,0.007842119,0.0217895,NaN,0.017283923,0.033270874,0.028894091,72.09075653,2.91E-05,2.514125908,0.052377623
2022,227,220,0.031337684,0.028261413,0.018564683,0.013866153,0.014322077,0.03363607,0.027931116,0.029565254,0.009153934,0.025929648,NaN,0.035357892,0.024356902,0.021152752,52.77611519,2.13E-05,1.839629064,0.038325605
2022,227,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,227,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,227,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,227,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,227,450,0.0690094,0.062608889,0.069016351,0.042242474,0.053318123,0.074328754,0.071810848,0.067883235,0.022840694,0.058343686,NaN,0.066923751,0.059847837,0.051974854,129.6772603,5.22E-05,4.507692082,0.093910252
2022,227,520,0.106650597,0.10753575,0.091688844,0.112079445,0.070792085,0.114655376,0.084088819,0.031460342,0.037730175,0.088103303,NaN,0.138680115,0.089405895,0.07764455,193.7231518,7.79E-05,6.73268078,0.140264183
2022,227,550,0.09945122,0.102051107,0.092522587,0.851097561,0.073634241,0.108330935,0.063010057,0.458519489,0.034913232,0.083005543,NaN,0.101339372,0.187988668,0.163258759,407.3306026,0.000163886,14.15977091,0.294995227
2022,227,620,0.079438156,0.092615941,0.195510023,1.046697473,0.093807181,0.095254122,0.078901938,1.676763769,0.029543556,0.075302961,NaN,0.163508794,0.329758538,0.286378802,714.5151114,0.000288066,24.88892923,0.518519359
2022,227,650,0.064761892,0.077772073,0.171632092,0.944464857,0.190721379,0.083789921,0.067543128,1.689710485,0.02948835,0.06776544,NaN,0.166651818,0.323118312,0.280612098,700.127185,0.000283006,24.45171947,0.509410822
2022,227,720,0.070643366,0.102970608,0.147990032,0.938739285,0.301656669,0.082427208,0.050965345,1.619010611,0.056063139,0.073676107,NaN,0.257675181,0.336528868,0.292258496,729.1849467,0.000295832,25.55992766,0.532498493
2022,227,750,0.15279101,0.197739818,0.28247052,1.1351451,0.401014997,0.141588124,0.084158124,1.57100365,0.143260169,0.117709737,NaN,0.4670488,0.426720914,0.370585778,924.6115149,0.000376163,32.50047534,0.677093236
2022,227,820,0.310777143,0.314299107,0.462251529,1.237007341,0.570522901,0.34594078,0.120296616,1.801115641,0.275016671,0.156769492,NaN,0.695988271,0.571816863,0.496594355,1239.002915,0.000505644,43.68766143,0.910159613
2022,227,850,0.283886041,0.356316805,0.740262737,1.329345104,0.534113196,0.410724055,0.205023739,2.176585278,0.409864152,0.215993617,NaN,0.878491798,0.685509684,0.595330885,1485.350558,0.000606745,52.42280767,1.092141826
2022,227,920,0.302254993,0.381777432,0.724884258,1.294434931,0.530398122,0.391700937,0.486041282,2.469195967,0.482733253,0.231298654,NaN,0.942150474,0.748806391,0.65030091,1622.500771,0.000663592,57.33432845,1.194465176
2022,227,950,0.257611644,0.31124144,0.543402195,1.124615487,0.392293557,0.360129252,0.361756671,3.047349334,0.441634262,0.182296039,NaN,0.842809298,0.715012653,0.620952738,1549.277082,0.000634158,54.79125704,1.141484522
2022,227,1020,0.145593389,0.219116433,0.385374939,0.865792819,0.276931571,0.198433552,0.200309126,2.355760345,0.3473277,0.07828148,NaN,0.572511513,0.51322117,0.445706925,1112.038778,0.000455716,39.3738575,0.820288698
2022,227,1050,0.122597354,0.188000841,0.327026275,0.801427176,0.258150551,0.158684917,0.136524057,2.082890011,0.300844959,0.067145473,NaN,0.490599128,0.448535522,0.389530674,971.8790318,0.000398539,34.43375252,0.717369844
2022,227,1120,0.114874152,0.176978418,0.348719942,0.760146856,0.267708469,0.132207466,0.131431158,1.890804326,0.296330705,0.065005551,NaN,0.467016074,0.422838465,0.367214065,916.1990922,0.000375923,32.47973681,0.676661184
2022,227,1150,0.123476898,0.214829396,0.336345794,0.759434869,0.256453923,0.137205209,0.137305951,1.828654247,0.317996819,0.079449909,NaN,0.58720934,0.434396578,0.377251708,941.2430113,0.00038647,33.39104363,0.695646742
2022,227,1220,0.115969506,0.211533694,0.260113711,0.717780472,0.219413161,0.132194423,0.089371648,1.639359287,0.303140846,0.076471347,NaN,0.585110342,0.395496222,0.343468694,856.9543906,0.000351922,30.40609212,0.633460252
2022,227,1250,0.106040316,0.20641911,0.317557983,0.808009031,0.22813524,0.116632444,0.105563307,1.675085352,0.311378491,0.079605187,NaN,0.611961597,0.415126187,0.360516337,899.488261,0.000369727,31.94438269,0.665507973
2022,227,1320,0.082799528,0.196231149,0.253341279,0.679837255,0.204203487,0.093519543,0.035761626,1.386022842,0.275854381,0.05586756,NaN,0.559374843,0.347528499,0.301811125,753.0187575,0.00030971,26.75892057,0.557477512
2022,227,1350,0.049925219,0.153476503,0.224974142,0.624744208,0.228808171,0.066561866,0.027686108,1.315088141,0.242552786,0.038931011,NaN,0.485069826,0.314347089,0.27299473,681.1218504,0.000280224,24.21134195,0.504402957
2022,227,1420,0.046017313,0.136787509,0.138531504,0.52557833,0.329197387,0.062014102,0.054945255,1.182401973,0.243998294,0.022269235,NaN,0.629029428,0.306433666,0.266122318,663.9751823,0.000273338,23.61642571,0.492008869
2022,227,1450,0.061402272,0.17723999,0.127856877,0.524739914,0.218802891,0.08171477,0.059356793,1.199594885,0.258579619,0.024164572,NaN,0.604215781,0.303424397,0.263508917,657.4547486,0.000270696,23.3881564,0.487253258
2022,227,1520,0.086999844,0.190975566,0.154130461,0.587089425,0.125332448,0.093318505,0.087561844,1.191574602,0.294427349,0.059905738,NaN,1.114143456,0.362314476,0.314652007,785.056757,0.000323292,27.93244055,0.581925845
2022,227,1550,0.095363485,0.227006618,0.13795185,0.636241737,0.161811261,0.129805685,0.083007087,0.754951258,0.368772371,0.072225867,NaN,1.234233586,0.354670073,0.308013225,768.4929966,0.000316495,27.34514533,0.569690528
2022,227,1620,0.040942916,0.194685602,0.093532479,0.672750191,0.329906383,0.140041294,0.050743592,0.596409132,0.418669219,0.070949127,NaN,1.020078748,0.329882608,0.286486551,714.7839438,0.000294378,25.43427421,0.529880713
2022,227,1650,0.024850022,0.113940307,0.046325215,0.673310423,0.192448726,0.123218799,0.037542878,0.546459976,0.386492713,0.045540089,NaN,1.322058239,0.319289762,0.277287194,691.8315495,0.000284767,24.60386685,0.512580559
2022,227,1720,0.004218414,0.062915905,0.021292549,0.573860535,0.077999547,0.033140104,0.009211253,0.425967175,0.308272076,0.023655029,NaN,0.739306573,0.207258106,0.179993302,449.083288,0.000184694,15.95753112,0.332448565
2022,227,1750,0.01940101,0.107163756,0.066956181,0.745831558,0.137570223,0.077656496,NaN,0.464933325,0.31672032,0.075016905,NaN,0.701253999,0.271250377,0.23556739,587.7406383,0.000241607,20.87482286,0.434892143
2022,227,1820,0.006805589,0.069701749,0.02969454,0.684197969,0.086971486,0.052032759,0.041218989,0.39516941,0.229509014,0.06200281,NaN,0.72334786,0.216422925,0.187952489,468.9414605,0.000192595,16.64018562,0.346670534
2022,227,1850,0.011573252,0.055608777,0.01583452,0.558113214,0.075195467,0.033388505,0.014581015,0.31646192,0.16448393,0.061305679,NaN,0.575606343,0.171104784,0.148595949,370.7468939,0.000152059,13.13789066,0.273706055
2022,227,1920,0.032152486,0.067041528,0.020606476,0.274146868,0.110797601,0.052218264,0.067440667,0.29458838,0.14001646,0.080852692,NaN,0.583344711,0.156655103,0.136047124,339.4375753,0.000138998,12.00945461,0.250196971
